timestamp,method,source,frame_idx,latency_ms,fps_inst,cpu_pct,ram_mb,detections
2025-09-09T19:45:43.151978,BBoxes-YOLOv4tiny,webcam,86,432.69,2.311,90.3,345.59,1
2025-09-09T19:45:43.575955,BBoxes-YOLOv4tiny,webcam,87,410.651,2.435,90.6,345.59,1
2025-09-09T19:45:43.998575,BBoxes-YOLOv4tiny,webcam,88,411.699,2.429,91.7,345.59,1
2025-09-09T19:45:44.417636,BBoxes-YOLOv4tiny,webcam,89,406.116,2.462,90.4,345.59,1
2025-09-09T19:45:44.844004,BBoxes-YOLOv4tiny,webcam,90,415.349,2.408,91.2,345.59,1
2025-09-09T19:45:45.283136,BBoxes-YOLOv4tiny,webcam,91,427.696,2.338,90.2,345.59,1
2025-09-09T19:45:45.707028,BBoxes-YOLOv4tiny,webcam,92,412.845,2.422,91.2,345.59,1
2025-09-09T19:45:46.132323,BBoxes-YOLOv4tiny,webcam,93,413.308,2.42,90.6,345.59,1
2025-09-09T19:45:46.552459,BBoxes-YOLOv4tiny,webcam,94,406.353,2.461,90.4,345.59,1
2025-09-09T19:45:46.971491,BBoxes-YOLOv4tiny,webcam,95,405.991,2.463,91.1,345.59,1
2025-09-09T19:45:47.413096,BBoxes-YOLOv4tiny,webcam,96,428.713,2.333,89.1,345.59,1
2025-09-09T19:45:47.830146,BBoxes-YOLOv4tiny,webcam,97,405.637,2.465,91.0,345.59,1
2025-09-09T19:45:48.243624,BBoxes-YOLOv4tiny,webcam,98,402.455,2.485,91.5,345.59,1
2025-09-09T19:45:48.663899,BBoxes-YOLOv4tiny,webcam,99,408.998,2.445,91.1,345.59,1
2025-09-09T19:45:49.081179,BBoxes-YOLOv4tiny,webcam,100,405.624,2.465,91.0,345.59,1
2025-09-09T19:45:49.523887,BBoxes-YOLOv4tiny,webcam,101,431.597,2.317,89.8,345.59,1
2025-09-09T19:45:49.943135,BBoxes-YOLOv4tiny,webcam,102,406.014,2.463,90.5,345.59,1
2025-09-09T19:45:50.373528,BBoxes-YOLOv4tiny,webcam,103,419.091,2.386,91.2,345.59,1
2025-09-09T19:45:50.799014,BBoxes-YOLOv4tiny,webcam,104,412.535,2.424,90.7,345.59,1
2025-09-09T19:45:51.219215,BBoxes-YOLOv4tiny,webcam,105,409.202,2.444,91.1,345.59,1
2025-09-09T19:45:51.653964,BBoxes-YOLOv4tiny,webcam,106,423.494,2.361,90.8,345.59,0
2025-09-09T19:45:52.069013,BBoxes-YOLOv4tiny,webcam,107,403.8,2.476,91.0,345.59,0
2025-09-09T19:45:52.486526,BBoxes-YOLOv4tiny,webcam,108,405.888,2.464,90.5,345.59,0
2025-09-09T19:45:52.907298,BBoxes-YOLOv4tiny,webcam,109,409.717,2.441,91.1,345.59,0
2025-09-09T19:45:53.326186,BBoxes-YOLOv4tiny,webcam,110,405.536,2.466,91.0,345.59,0
2025-09-09T19:45:53.765623,BBoxes-YOLOv4tiny,webcam,111,427.989,2.337,90.2,345.59,0
2025-09-09T19:45:54.179268,BBoxes-YOLOv4tiny,webcam,112,400.62,2.496,90.4,345.59,0
2025-09-09T19:45:54.593338,BBoxes-YOLOv4tiny,webcam,113,403.012,2.481,90.9,345.59,0
2025-09-09T19:45:55.013403,BBoxes-YOLOv4tiny,webcam,114,408.98,2.445,91.1,345.59,0
2025-09-09T19:45:55.437241,BBoxes-YOLOv4tiny,webcam,115,412.713,2.423,91.1,345.59,0
2025-09-09T19:45:55.880286,BBoxes-YOLOv4tiny,webcam,116,430.727,2.322,89.9,345.59,0
2025-09-09T19:45:56.297181,BBoxes-YOLOv4tiny,webcam,117,405.79,2.464,91.5,345.59,0
2025-09-09T19:45:56.722714,BBoxes-YOLOv4tiny,webcam,118,412.199,2.426,90.5,345.59,0
2025-09-09T19:45:57.137421,BBoxes-YOLOv4tiny,webcam,119,403.551,2.478,90.9,345.59,0
2025-09-09T19:45:57.553394,BBoxes-YOLOv4tiny,webcam,120,403.095,2.481,90.4,345.59,0
2025-09-09T19:45:58.018195,BBoxes-YOLOv4tiny,webcam,121,453.659,2.204,89.1,345.59,0
2025-09-09T19:45:58.437790,BBoxes-YOLOv4tiny,webcam,122,406.273,2.461,90.5,345.59,0
2025-09-09T19:45:58.851054,BBoxes-YOLOv4tiny,webcam,123,402.07,2.487,91.5,345.59,0
2025-09-09T19:45:59.261374,BBoxes-YOLOv4tiny,webcam,124,398.587,2.509,90.3,345.59,0
2025-09-09T19:45:59.677548,BBoxes-YOLOv4tiny,webcam,125,405.089,2.469,90.9,345.59,0
2025-09-09T19:46:00.127201,BBoxes-YOLOv4tiny,webcam,126,435.771,2.295,89.3,345.59,0
2025-09-09T19:46:00.537274,BBoxes-YOLOv4tiny,webcam,127,398.76,2.508,90.2,345.59,0
2025-09-09T19:46:00.954213,BBoxes-YOLOv4tiny,webcam,128,404.042,2.475,90.9,345.59,1
2025-09-09T19:46:01.366058,BBoxes-YOLOv4tiny,webcam,129,400.768,2.495,90.4,345.59,1
2025-09-09T19:46:01.779301,BBoxes-YOLOv4tiny,webcam,130,402.166,2.487,90.9,345.59,0
2025-09-09T19:46:02.223957,BBoxes-YOLOv4tiny,webcam,131,433.317,2.308,90.4,345.59,1
2025-09-09T19:46:02.666583,BBoxes-YOLOv4tiny,webcam,132,430.921,2.321,91.0,345.59,1
2025-09-09T19:46:03.198207,BBoxes-YOLOv4tiny,webcam,133,520.572,1.921,89.1,345.59,1
2025-09-09T19:46:03.660310,BBoxes-YOLOv4tiny,webcam,134,448.263,2.231,88.6,345.59,1
2025-09-09T19:46:04.187622,BBoxes-YOLOv4tiny,webcam,135,516.135,1.937,86.7,345.72,1
